Date and Time,Command String Passed
06/08/2019 10:24:53,t,l,220
06/08/2019 10:24:53,t,l,220
06/08/2019 10:24:53,t,r,-280
06/08/2019 10:24:53,t,r,-280
06/08/2019 10:24:53,t,l,220
06/08/2019 10:24:53,t,r,-280
06/08/2019 10:24:53,t,l,220
06/08/2019 10:24:54,t,l,220
06/08/2019 10:24:54,t,r,-280
06/08/2019 10:24:54,t,l,220
06/08/2019 10:24:55,t,l,220
06/08/2019 10:24:55,t,l,220
06/08/2019 10:24:55,t,l,220
06/08/2019 10:24:55,t,l,220
06/08/2019 10:24:55,t,l,220
06/08/2019 10:24:55,t,l,220
06/08/2019 10:24:56,t,l,220
06/08/2019 10:24:56,t,l,220
06/08/2019 10:24:56,t,l,220
06/08/2019 10:24:56,t,l,220
06/08/2019 10:24:57,t,l,220
06/08/2019 10:24:57,t,l,220
06/08/2019 10:24:57,t,l,220
06/08/2019 10:24:57,t,l,220
06/08/2019 10:24:58,t,l,220
06/08/2019 10:24:58,t,l,220
06/08/2019 10:24:58,t,l,190
06/08/2019 10:24:58,t,r,-300
06/08/2019 10:24:58,t,l,190
06/08/2019 10:24:58,t,r,-300
06/08/2019 10:24:59,t,l,190
06/08/2019 10:24:59,t,r,-300
06/08/2019 10:24:59,t,l,190
06/08/2019 10:24:59,t,r,-300
06/08/2019 10:24:59,t,l,210
06/08/2019 10:24:59,t,l,210
06/08/2019 10:24:59,t,r,-300
06/08/2019 10:24:59,t,l,190
06/08/2019 10:25:00,t,l,190
06/08/2019 10:25:00,t,l,190
06/08/2019 10:25:00,t,l,190
06/08/2019 10:25:00,t,l,190
06/08/2019 10:25:00,t,l,190
06/08/2019 10:24:59,t,r,-300
06/08/2019 10:25:00,t,r,-300
06/08/2019 10:25:00,t,r,-300
06/08/2019 10:25:00,t,r,-300
06/08/2019 10:25:00,t,r,-300
06/08/2019 10:25:01,t,l,190
06/08/2019 10:25:01,t,r,-300
06/08/2019 10:25:01,t,l,190
06/08/2019 10:25:01,t,r,-300
06/08/2019 10:25:01,t,r,-300
06/08/2019 10:25:01,t,l,190
06/08/2019 10:25:01,t,l,190
06/08/2019 10:25:01,t,r,-300
06/08/2019 10:25:02,t,l,-30
06/08/2019 10:25:02,t,r,-300
06/08/2019 10:25:02,t,r,-300
06/08/2019 10:25:02,t,r,-300
06/08/2019 10:25:02,t,r,-300
06/08/2019 10:25:03,t,r,-300
06/08/2019 10:25:02,t,l,190
06/08/2019 10:25:03,t,l,190
06/08/2019 10:25:03,t,l,190
06/08/2019 10:25:03,t,l,190
06/08/2019 10:25:03,t,l,190
06/08/2019 10:25:03,t,l,190
06/08/2019 10:25:03,t,r,-300
06/08/2019 10:25:03,t,r,-300
06/08/2019 10:25:03,t,l,190
06/08/2019 10:25:02,t,l,-30
06/08/2019 10:25:03,t,l,190
06/08/2019 10:25:03,t,r,-300
06/08/2019 10:25:04,t,r,-300
06/08/2019 10:25:04,t,l,190
06/08/2019 10:25:04,t,l,190
06/08/2019 10:25:05,t,l,190
06/08/2019 10:25:05,t,l,190
06/08/2019 10:25:05,t,l,190
06/08/2019 10:25:05,t,l,190
06/08/2019 10:25:05,t,l,190
06/08/2019 10:25:05,t,l,190
06/08/2019 10:25:06,t,l,190
06/08/2019 10:25:06,t,l,210
06/08/2019 10:25:06,t,l,190
06/08/2019 10:25:06,t,l,190
06/08/2019 10:25:06,t,l,190
06/08/2019 10:25:07,t,l,190
06/08/2019 10:25:07,t,l,190
06/08/2019 10:25:07,t,l,190
06/08/2019 10:25:07,t,l,190
06/08/2019 10:25:08,t,l,190
06/08/2019 10:25:08,t,l,190
06/08/2019 10:25:08,t,l,190
06/08/2019 10:25:08,t,l,190
06/08/2019 10:25:09,t,l,190
06/08/2019 10:25:09,t,l,190
06/08/2019 10:25:09,t,l,190
06/08/2019 10:25:09,t,l,190
06/08/2019 10:25:10,t,l,190
06/08/2019 10:25:10,t,l,190
06/08/2019 10:25:10,t,l,190
06/08/2019 10:25:10,t,l,190
06/08/2019 10:25:11,t,l,190
06/08/2019 10:25:11,t,l,190
06/08/2019 10:25:11,t,l,190
06/08/2019 10:25:11,t,l,190
06/08/2019 10:25:12,t,l,190
06/08/2019 10:25:12,t,l,190
06/08/2019 10:25:12,t,l,190
06/08/2019 10:25:12,t,l,190
06/08/2019 10:25:13,t,l,190
06/08/2019 10:25:13,t,l,190
06/08/2019 10:25:13,t,l,190
06/08/2019 10:25:13,t,l,190
06/08/2019 10:25:14,t,l,190
06/08/2019 10:25:14,t,l,190
06/08/2019 10:25:14,t,r,-280
06/08/2019 10:25:14,t,l,190
06/08/2019 10:25:14,t,r,-280
06/08/2019 10:25:14,t,r,-280
06/08/2019 10:25:14,t,l,190
06/08/2019 10:25:15,t,r,-280
06/08/2019 10:25:15,t,r,-280
06/08/2019 10:25:15,t,r,-280
06/08/2019 10:25:15,t,l,190
06/08/2019 10:25:15,t,l,190
06/08/2019 10:25:15,t,l,190
06/08/2019 10:25:16,t,l,190
06/08/2019 10:25:16,t,r,-280
06/08/2019 10:25:15,t,r,-280
06/08/2019 10:25:16,t,l,190
06/08/2019 10:25:16,t,l,190
06/08/2019 10:25:16,t,r,-280
06/08/2019 10:25:16,t,l,190
06/08/2019 10:25:16,t,r,-280
06/08/2019 10:25:16,t,r,-280
06/08/2019 10:25:16,t,l,190
06/08/2019 10:25:17,t,r,-280
06/08/2019 10:25:17,t,l,190
06/08/2019 10:25:17,t,r,-280
06/08/2019 10:25:17,t,l,190
06/08/2019 10:25:18,t,r,-280
06/08/2019 10:25:18,t,r,-280
06/08/2019 10:25:18,t,r,-280
06/08/2019 10:25:18,t,l,190
06/08/2019 10:25:18,t,l,190
06/08/2019 10:25:18,t,l,190
06/08/2019 10:25:18,t,l,190
06/08/2019 10:25:18,t,l,190
06/08/2019 10:25:17,t,r,-280
06/08/2019 10:25:18,t,l,190
06/08/2019 10:25:19,t,l,190
06/08/2019 10:25:19,t,l,190
06/08/2019 10:25:19,t,l,190
06/08/2019 10:25:19,t,l,190
06/08/2019 10:25:20,t,l,190
06/08/2019 10:25:20,t,l,190
06/08/2019 10:25:20,t,l,190
06/08/2019 10:25:20,t,l,190
06/08/2019 10:25:21,t,l,190
06/08/2019 10:25:21,t,l,190
06/08/2019 10:25:21,t,l,190
06/08/2019 10:25:21,t,l,190
06/08/2019 10:25:22,t,l,190
06/08/2019 10:25:22,t,l,190
06/08/2019 10:25:22,t,l,190
06/08/2019 10:25:22,t,l,190
06/08/2019 10:25:23,t,l,190
06/08/2019 10:25:23,t,l,190
06/08/2019 10:25:23,t,l,190
06/08/2019 10:25:23,t,l,190
06/08/2019 10:25:24,t,l,190
06/08/2019 10:25:25,t,l,190
06/08/2019 10:25:24,t,r,-300
06/08/2019 10:25:26,t,l,230
06/08/2019 10:25:26,t,r,-280
06/08/2019 10:25:26,t,l,260
06/08/2019 10:25:26,t,r,-250
06/08/2019 10:25:26,t,l,130
06/08/2019 10:25:26,t,r,-330
06/08/2019 10:25:27,t,r,-360
06/08/2019 10:25:27,t,l,20
06/08/2019 10:25:27,t,l,20
06/08/2019 10:25:27,t,r,-360
06/08/2019 10:25:27,t,l,270
06/08/2019 10:25:27,t,r,-240
06/08/2019 10:25:27,t,r,-360
06/08/2019 10:25:27,t,l,20
06/08/2019 10:25:28,t,r,-360
06/08/2019 10:25:28,t,l,20
06/08/2019 10:25:28,t,l,20
06/08/2019 10:25:28,t,r,-360
06/08/2019 10:25:29,t,r,-360
06/08/2019 10:25:29,t,r,-360
06/08/2019 10:25:29,t,r,-360
06/08/2019 10:25:29,t,r,-360
06/08/2019 10:25:29,t,r,-360
06/08/2019 10:25:28,t,l,20
06/08/2019 10:25:29,t,l,20
06/08/2019 10:25:29,t,l,20
06/08/2019 10:25:29,t,l,20
06/08/2019 10:25:29,t,l,20
06/08/2019 10:25:29,t,l,20
06/08/2019 10:25:29,t,r,-360
06/08/2019 10:25:30,t,l,20
06/08/2019 10:25:30,t,r,-360
06/08/2019 10:25:30,t,r,-360
06/08/2019 10:25:31,t,r,-360
06/08/2019 10:25:31,t,r,-360
06/08/2019 10:25:31,t,r,-360
06/08/2019 10:25:31,t,r,-360
06/08/2019 10:25:31,t,r,-360
06/08/2019 10:25:31,t,r,-360
06/08/2019 10:25:32,t,r,-360
06/08/2019 10:25:32,t,r,-360
06/08/2019 10:25:32,t,r,-360
06/08/2019 10:25:32,t,r,-360
06/08/2019 10:25:33,t,r,-360
06/08/2019 10:25:33,t,r,-360
06/08/2019 10:25:33,t,r,-360
06/08/2019 10:25:33,t,r,-360
06/08/2019 10:25:34,t,r,-360
06/08/2019 10:25:34,t,r,-360
06/08/2019 10:25:34,t,r,-360
06/08/2019 10:25:34,t,r,-360
06/08/2019 10:25:35,t,r,-360
06/08/2019 10:25:35,t,r,-360
06/08/2019 10:25:35,t,r,-360
06/08/2019 10:25:35,t,r,-360
06/08/2019 10:25:36,t,r,-360
06/08/2019 10:25:36,t,r,-360
06/08/2019 10:25:36,t,r,-360
06/08/2019 10:25:36,t,r,-360
06/08/2019 10:25:37,t,r,-360
06/08/2019 10:25:37,t,r,-360
06/08/2019 10:25:37,t,r,-360
06/08/2019 10:25:37,t,r,-360
06/08/2019 10:25:38,t,r,-360
06/08/2019 10:25:38,t,r,-360
06/08/2019 10:25:38,t,r,-360
06/08/2019 10:25:38,t,r,-360
06/08/2019 10:25:39,t,r,-360
06/08/2019 10:25:39,t,r,-360
06/08/2019 10:25:39,t,r,-360
06/08/2019 10:25:39,t,r,-360
06/08/2019 10:25:40,t,r,-360
06/08/2019 10:25:40,t,r,-360
06/08/2019 10:25:40,t,r,-360
06/08/2019 10:25:40,t,l,-10
06/08/2019 10:25:40,t,r,-360
06/08/2019 10:25:41,t,l,-60
06/08/2019 10:25:41,t,r,-350
06/08/2019 10:25:41,t,l,-60
06/08/2019 10:25:41,t,r,-350
06/08/2019 10:25:41,t,l,-60
06/08/2019 10:25:41,t,r,-350
06/08/2019 10:25:41,t,l,-60
06/08/2019 10:25:41,t,r,-350
06/08/2019 10:25:42,t,l,-60
06/08/2019 10:25:42,t,r,-350
06/08/2019 10:25:42,t,r,-350
06/08/2019 10:25:42,t,l,-60
06/08/2019 10:25:42,t,l,-60
06/08/2019 10:25:43,t,l,-10
06/08/2019 10:25:42,t,r,-350
06/08/2019 10:25:42,t,l,-60
06/08/2019 10:41:16,t,l,100
06/08/2019 10:41:16,t,r,100
06/08/2019 10:41:32,t,l,100
06/08/2019 10:41:32,t,r,100
06/08/2019 10:41:33,t,l,-100
06/08/2019 10:41:33,t,r,-100
06/08/2019 10:41:35,t,l,-100
06/08/2019 10:41:35,t,r,100
06/08/2019 10:41:43,t,l,100
06/08/2019 10:41:43,t,r,100
06/08/2019 10:41:47,t,l,-100
06/08/2019 10:41:47,t,r,-100
06/08/2019 10:41:49,t,r,-100
06/08/2019 10:41:49,t,l,100
06/08/2019 10:41:51,t,r,100
06/08/2019 10:41:51,t,l,100
06/08/2019 10:41:52,t,r,100
06/08/2019 10:41:52,t,l,100
06/08/2019 10:41:53,t,r,100
06/08/2019 10:41:53,t,l,100
06/08/2019 10:41:53,t,l,100
06/08/2019 10:41:53,t,r,100
06/08/2019 10:41:53,t,l,100
06/08/2019 10:41:53,t,r,100
06/08/2019 10:41:53,t,r,100
06/08/2019 10:41:53,t,l,100
06/08/2019 10:41:54,t,l,100
06/08/2019 10:41:54,t,r,100
06/08/2019 10:42:11,t,l,100
06/08/2019 10:42:11,t,r,100
06/08/2019 10:42:14,t,l,100
06/08/2019 10:42:14,t,r,100
06/08/2019 10:42:48,t,l,100
06/08/2019 10:42:48,t,r,100
06/08/2019 10:42:51,t,r,-100
06/08/2019 10:42:51,t,l,-100
06/08/2019 10:42:54,t,r,100
06/08/2019 10:42:54,t,l,-100
06/08/2019 10:42:57,t,r,-100
06/08/2019 10:42:57,t,l,100
06/08/2019 10:43:00,t,l,100
06/08/2019 10:43:00,t,r,-100
06/08/2019 10:43:02,t,l,-100
06/08/2019 10:43:02,t,r,100
06/08/2019 10:43:05,t,l,-100
06/08/2019 10:43:05,t,r,-100
06/08/2019 10:43:08,t,l,-100
06/08/2019 10:43:08,t,r,-100
06/08/2019 10:43:09,t,l,-100
06/08/2019 10:43:09,t,r,-100
06/08/2019 10:43:10,t,r,-100
06/08/2019 10:43:10,t,l,-100
06/08/2019 10:43:10,t,l,-100
06/08/2019 10:43:10,t,r,-100
06/08/2019 10:43:10,t,l,-100
06/08/2019 10:43:10,t,r,-100
06/08/2019 10:43:10,t,l,-100
06/08/2019 10:43:10,t,r,-100
06/08/2019 10:43:10,t,l,-100
06/08/2019 10:43:10,t,r,-100
06/08/2019 10:43:11,t,l,-100
06/08/2019 10:43:11,t,r,-100
06/08/2019 10:43:11,t,r,-100
06/08/2019 10:43:11,t,l,-100
06/08/2019 10:43:11,t,l,-100
06/08/2019 10:43:11,t,r,-100
06/08/2019 10:44:49,t,l,-100
06/08/2019 10:44:49,t,r,-100
06/08/2019 10:44:53,t,r,100
06/08/2019 10:44:53,t,l,100
06/08/2019 10:45:59,t,l,100
06/08/2019 10:45:59,t,r,100
06/08/2019 10:46:34,t,l,100
06/08/2019 10:46:34,t,r,100
06/08/2019 10:47:51,t,l,100
06/08/2019 10:47:51,t,r,100
06/08/2019 10:47:52,t,l,0
06/08/2019 10:47:52,t,r,0
06/08/2019 10:47:53,t,r,-100
06/08/2019 10:47:53,t,l,-100
06/08/2019 10:47:54,t,l,0
06/08/2019 10:47:54,t,r,0
06/08/2019 10:47:56,t,l,-100
06/08/2019 10:47:56,t,r,100
06/08/2019 10:47:57,t,l,0
06/08/2019 10:48:00,t,r,100
06/08/2019 10:48:00,t,l,-100
06/08/2019 10:48:01,t,l,0
06/08/2019 10:48:06,t,l,-100
06/08/2019 10:48:06,t,r,100
06/08/2019 10:48:07,t,l,0
06/08/2019 10:48:10,t,l,100
06/08/2019 10:48:10,t,r,-100
06/08/2019 10:48:11,t,l,0
06/08/2019 10:48:13,t,l,100
06/08/2019 10:48:13,t,r,-100
06/08/2019 10:48:14,t,l,0
06/08/2019 10:48:15,t,r,-100
06/08/2019 10:48:15,t,l,100
06/08/2019 10:48:16,t,l,0
06/08/2019 10:48:17,t,r,0
06/08/2019 10:48:18,t,r,100
06/08/2019 10:48:18,t,l,-100
06/08/2019 10:48:19,t,l,0
06/08/2019 10:48:20,t,l,-100
06/08/2019 10:48:20,t,r,100
06/08/2019 10:48:21,t,r,0
06/08/2019 10:48:21,t,r,100
06/08/2019 10:48:21,t,l,-100
06/08/2019 10:48:21,t,l,0
06/08/2019 10:48:22,t,l,0
06/08/2019 10:48:23,t,r,100
06/08/2019 10:48:23,t,l,-100
06/08/2019 10:48:24,t,l,-100
06/08/2019 10:48:24,t,r,100
06/08/2019 10:48:24,t,l,0
06/08/2019 10:48:25,t,l,0
06/08/2019 10:48:25,t,l,-100
06/08/2019 10:48:25,t,r,100
06/08/2019 10:48:26,t,l,0
06/08/2019 10:48:26,t,l,-100
06/08/2019 10:48:26,t,r,100
06/08/2019 10:48:27,t,r,0
06/08/2019 10:48:27,t,l,0
06/08/2019 10:48:27,t,r,100
06/08/2019 10:48:27,t,l,-100
06/08/2019 10:48:28,t,l,0
06/08/2019 10:48:28,t,l,-100
06/08/2019 10:48:28,t,r,100
06/08/2019 10:48:29,t,r,100
06/08/2019 10:48:29,t,l,-100
06/08/2019 10:48:29,t,l,0
06/08/2019 10:48:30,t,r,100
06/08/2019 10:48:30,t,l,100
06/08/2019 10:48:30,t,l,0
06/08/2019 10:48:31,t,r,0
06/08/2019 10:48:31,t,l,0
06/08/2019 10:48:34,t,r,0
06/08/2019 10:48:36,t,r,0
06/08/2019 10:48:39,t,r,0
06/08/2019 10:48:41,t,r,0
06/08/2019 10:48:42,t,r,0
06/08/2019 10:48:44,t,r,0
06/08/2019 10:48:45,t,r,0
06/08/2019 10:48:46,t,r,0
06/08/2019 10:48:47,t,r,0
06/08/2019 10:48:48,t,r,0
06/08/2019 10:48:49,t,r,0
06/08/2019 10:48:50,t,r,0
06/08/2019 10:48:51,t,r,0
06/08/2019 10:48:54,t,l,100
06/08/2019 10:48:54,t,r,100
06/08/2019 10:48:55,t,l,0
06/08/2019 10:55:58,t,l,100
06/08/2019 10:55:58,t,r,100
06/08/2019 10:55:59,t,l,0
06/08/2019 10:55:59,t,r,0
06/08/2019 10:56:33,t,l,100
06/08/2019 10:56:33,t,r,100
06/08/2019 10:56:34,t,r,0
06/08/2019 10:56:34,t,l,0
06/08/2019 10:56:36,t,r,100
06/08/2019 10:56:36,t,l,-100
06/08/2019 10:56:37,t,l,0
06/08/2019 10:56:37,t,r,0
06/08/2019 10:56:37,t,r,-100
06/08/2019 10:56:37,t,l,100
06/08/2019 10:56:38,t,r,0
06/08/2019 10:56:39,t,l,-100
06/08/2019 10:56:38,t,l,0
06/08/2019 10:56:40,t,l,-100
06/08/2019 10:56:40,t,l,0
06/08/2019 10:56:40,t,r,0
06/08/2019 10:56:39,t,r,-100
06/08/2019 10:56:40,t,r,-100
06/08/2019 10:56:41,t,l,0
06/08/2019 10:56:41,t,r,0
06/08/2019 10:56:41,t,r,-100
06/08/2019 10:56:41,t,l,-100
06/08/2019 10:56:42,t,l,0
06/08/2019 10:56:42,t,r,0
06/08/2019 10:56:43,t,l,0
06/08/2019 10:56:43,t,r,0
06/08/2019 10:59:05,t,l,100
06/08/2019 10:59:05,t,r,100
06/08/2019 10:59:06,t,r,0
06/08/2019 10:59:06,t,l,0
06/08/2019 10:59:07,t,r,-100
06/08/2019 10:59:07,t,l,-100
06/08/2019 10:59:08,t,l,0
06/08/2019 10:59:08,t,r,0
06/08/2019 10:59:10,t,r,-100
06/08/2019 10:59:10,t,l,100
06/08/2019 10:59:11,t,l,0
06/08/2019 10:59:11,t,r,0
06/08/2019 10:59:12,t,l,-100
06/08/2019 10:59:12,t,r,100
06/08/2019 10:59:13,t,l,0
06/08/2019 10:59:13,t,r,0
06/08/2019 10:59:15,t,l,0
06/08/2019 10:59:15,t,r,0
06/08/2019 11:03:21,t,l,100
06/08/2019 11:03:21,t,r,100
06/08/2019 11:03:22,t,r,0
06/08/2019 11:03:22,t,l,0
06/08/2019 11:03:24,t,l,-100
06/08/2019 11:03:24,t,r,-100
06/08/2019 11:03:25,t,l,0
06/08/2019 11:03:25,t,r,0
06/08/2019 11:03:26,t,l,100
06/08/2019 11:03:26,t,r,-100
06/08/2019 11:03:27,t,r,0
06/08/2019 11:03:27,t,l,0
06/08/2019 11:03:29,t,r,100
06/08/2019 11:03:29,t,l,-100
06/08/2019 11:03:30,t,l,0
06/08/2019 11:03:30,t,r,0
06/08/2019 11:04:00,t,l,100
06/08/2019 11:04:00,t,r,100
06/08/2019 11:04:01,t,l,0
06/08/2019 11:04:01,t,r,0
06/08/2019 11:04:03,t,r,100
06/08/2019 11:04:03,t,l,-100
06/08/2019 11:04:05,t,l,0
06/08/2019 11:04:05,t,r,0
06/08/2019 11:04:06,t,l,100
06/08/2019 11:04:06,t,r,-100
06/08/2019 11:04:08,t,l,0
06/08/2019 11:04:08,t,r,0
06/08/2019 11:04:19,t,l,100
06/08/2019 11:04:19,t,r,100
06/08/2019 11:04:20,t,l,0
06/08/2019 11:04:20,t,r,0
06/08/2019 11:04:21,t,l,100
06/08/2019 11:04:23,t,l,0
06/08/2019 11:04:23,t,r,0
06/08/2019 11:04:24,t,l,-100
06/08/2019 11:04:24,t,r,100
06/08/2019 11:04:26,t,l,0
06/08/2019 11:04:26,t,r,0
06/08/2019 11:04:27,t,l,100
06/08/2019 11:04:29,t,l,0
06/08/2019 11:04:29,t,r,0
06/08/2019 11:04:30,t,l,100
06/08/2019 11:04:32,t,l,0
06/08/2019 11:04:32,t,r,0
06/08/2019 11:04:33,t,l,100
06/08/2019 11:04:34,t,r,0
06/08/2019 11:04:34,t,l,0
06/08/2019 11:04:35,t,l,100
06/08/2019 11:04:37,t,l,0
06/08/2019 11:04:37,t,r,0
06/08/2019 11:04:37,t,l,100
06/08/2019 11:04:39,t,l,0
06/08/2019 11:04:39,t,r,0
06/08/2019 11:04:41,t,r,-100
06/08/2019 11:04:47,t,r,-100
06/08/2019 11:04:50,t,r,-100
06/08/2019 11:04:53,t,r,-100
06/08/2019 11:04:55,t,r,-100
06/08/2019 11:04:57,t,r,-100
06/08/2019 11:05:02,t,l,100
06/08/2019 11:05:02,t,r,100
06/08/2019 11:05:03,t,l,0
06/08/2019 11:05:03,t,r,0
06/08/2019 11:05:06,t,l,100
06/08/2019 11:05:06,t,r,-100
06/08/2019 11:05:07,t,l,0
06/08/2019 11:05:07,t,r,0
06/08/2019 11:05:09,t,l,-100
06/08/2019 11:05:09,t,r,100
06/08/2019 11:05:11,t,l,0
06/08/2019 11:05:11,t,r,0
06/08/2019 11:05:12,t,l,-100
06/08/2019 11:05:12,t,r,100
06/08/2019 11:05:13,t,r,100
06/08/2019 11:05:13,t,l,-100
06/08/2019 11:05:13,t,l,0
06/08/2019 11:05:13,t,r,0
06/08/2019 11:05:14,t,l,0
06/08/2019 11:05:14,t,r,0
06/08/2019 11:05:16,t,l,-100
06/08/2019 11:05:16,t,r,100
06/08/2019 11:05:18,t,l,0
06/08/2019 11:05:18,t,r,0
06/08/2019 11:05:19,t,l,-100
06/08/2019 11:05:19,t,r,100
06/08/2019 11:05:20,t,r,0
06/08/2019 11:05:20,t,l,0
06/08/2019 11:05:21,t,l,-100
06/08/2019 11:05:21,t,r,100
06/08/2019 11:05:22,t,r,0
06/08/2019 11:05:22,t,l,0
06/08/2019 11:05:24,t,l,-100
06/08/2019 11:05:24,t,r,100
06/08/2019 11:05:26,t,l,0
06/08/2019 11:05:26,t,r,0
06/08/2019 11:05:27,t,l,-100
06/08/2019 11:05:27,t,r,100
06/08/2019 11:05:28,t,l,0
06/08/2019 11:05:28,t,r,0
06/08/2019 11:05:32,t,l,100
06/08/2019 11:05:32,t,r,-100
06/08/2019 11:05:34,t,r,0
06/08/2019 11:05:34,t,l,0
06/08/2019 11:05:39,t,l,100
06/08/2019 11:05:40,t,r,0
06/08/2019 11:05:40,t,l,0
06/08/2019 11:05:42,t,l,100
06/08/2019 11:05:43,t,r,0
06/08/2019 11:05:43,t,l,0
06/08/2019 11:05:45,t,l,100
06/08/2019 11:05:46,t,r,0
06/08/2019 11:05:46,t,l,0
06/08/2019 11:05:47,t,l,100
06/08/2019 11:05:48,t,l,0
06/08/2019 11:05:48,t,r,0
06/08/2019 11:05:48,t,l,100
06/08/2019 11:05:49,t,r,0
06/08/2019 11:05:49,t,l,0
